gid;objectid;district_name;county_name;subcounty_name;pcode_district;subcounty_name_alternative;pcode_subcounty
935;5862;TORORO;WEST BUDAMA (KISOLO);MAGOLA;21UGA003007;;21UGA00300706
1321;5921;TORORO;TORORO;MUKUJU;21UGA003007;;21UGA00300711
1509;5834;TORORO;TORORO;MERIKIT;21UGA003007;;21UGA00300709
7170;5839;TORORO;TORORO;OSUKURU;21UGA003007;;21UGA00300716
7163;9582;TORORO;TORORO;MOLO;21UGA003007;;21UGA00300710
1949;5981;TORORO;WEST BUDAMA (KISOLO);PETTA;21UGA003007;;21UGA00300718
2734;5999;TORORO;TORORO;MELLA;21UGA003007;;21UGA00300708
137;5824;TORORO;TORORO MUNICIPALITY;WESTERN DIVISION;21UGA003007;;21UGA00300721
1032;5828;TORORO;WEST BUDAMA (KISOLO);KISOKO;21UGA003007;;21UGA00300704
748;4330;BULIISA;BULIISA;KIGWERA;21UGA004001;;21UGA00400105
1197;4720;BULIISA;BULIISA;BULIISA TOWN COUNCIL;21UGA004001;;21UGA00400103
1454;4984;BULIISA;BULIISA;KIHUNGYA;21UGA004001;;21UGA00400106
2420;4159;BULIISA;BULIISA;BUTIABA;21UGA004001;;21UGA00400104
4722;4521;BULIISA;BULIISA;NGWEDO;21UGA004001;;21UGA00400107
118;3639;BULIISA;BULIISA;BIISO;21UGA004001;;21UGA00400101
1750;5278;BULIISA;BULIISA;BULIISA;21UGA004001;;21UGA00400102
7372;5265;HOIMA;HOIMA MUNICIPALITY;BUSIS DIVISION;21UGA004002;Busiisi Division;21UGA00400204
380;3926;HOIMA;BUGAHYA;BUHANIKA;21UGA004002;;21UGA00400201
791;4370;HOIMA;HOIMA MUNICIPALITY;BUJUMBURA DIVISION;21UGA004002;;21UGA00400202
1261;4777;HOIMA;BUGAHYA;KITOBA;21UGA004002;;21UGA00400208
2631;4344;HOIMA;BUGAHYA;KYABIGAMBIRE;21UGA004002;;21UGA00400209
388;4712;HOIMA;HOIMA MUNICIPALITY;MPARO DIVISON;21UGA004002;;21UGA00400210
596;5281;HOIMA;HOIMA MUNICIPALITY;KAHOORA;21UGA004002;Kahoora Divison;21UGA00400205
1118;4654;HOIMA;BUGAHYA;BUSERUKA;21UGA004002;;21UGA00400203
5727;3669;HOIMA;BUGAHYA;KIGOROBYA;21UGA004002;;21UGA00400206
794;4372;HOIMA;BUGAHYA;KIGOROBYA TOWN COUNCIL;21UGA004002;;21UGA00400207
627;4203;KAGADI;BUYAGA;RUTEETE;21UGA004003;;21UGA00400318
1063;4514;KAGADI;BUYAGA;KYATEREKERA;21UGA004003;;21UGA00400309
63;3572;KAGADI;BUYAGA;PAACWA;21UGA004003;;21UGA00400316
2894;4612;KAGADI;BUYAGA;MPEEFU;21UGA004003;;21UGA00400312
6957;4846;KAGADI;BUYAGA;KYANAISOKE;21UGA004003;;21UGA00400308
2132;3820;KAGADI;BUYAGA;BURORA;21UGA004003;;21UGA00400301
7384;5275;KAGADI;BUYAGA;BWIKARA;21UGA004003;;21UGA00400302
722;4311;KAGADI;BUYAGA;KAGADI  TOWN COUNCIL;21UGA004003;;21UGA00400305
738;4316;KAGADI;BUYAGA;NDAIGA;21UGA004003;;21UGA00400315
1783;5307;KAGADI;BUYAGA;MUHORRO;21UGA004003;;21UGA00400313
100;4194;KAGADI;BUYAGA;MUHORRO  TOWN COUNCIL;21UGA004003;;21UGA00400314
1692;5212;KAGADI;BUYAGA;KYAKABADIIMA;21UGA004003;;21UGA00400307
1927;4040;KAGADI;BUYAGA;RUGASHARI;21UGA004003;;21UGA00400317
818;4395;KAGADI;BUYAGA;KAGADI;21UGA004003;;21UGA00400304
3875;3704;KAGADI;BUYAGA;KIRYANGA;21UGA004003;;21UGA00400306
10;3509;KAGADI;BUYAGA;KYENZIGE;21UGA004003;;21UGA00400310
2060;3742;KAGADI;BUYAGA;MABAALE;21UGA004003;;21UGA00400311
3386;4122;KAGADI;BUYAGA;KABAMBA;21UGA004003;;21UGA00400303
178;4202;KAKUMIRO;BUGANGAIZI;KAKINDO;21UGA004004;;21UGA00400403
1238;4436;KAKUMIRO;BUGANGAIZI;KIKWAYA;21UGA004004;;21UGA00400406
2412;4152;KAKUMIRO;BUGANGAIZI;KAKUMIRO TOWN COUNCIL;21UGA004004;Kakumiro  Town Council;21UGA00400404
1463;4989;KAKUMIRO;BUGANGAIZI;KASAMBYA;21UGA004004;;21UGA00400405
496;4038;KAKUMIRO;BUGANGAIZI;BIREMBO;21UGA004004;;21UGA00400401
1439;3654;KAKUMIRO;BUGANGAIZI;KITAIHUKA TOWN COUNCIL;21UGA004004;;21UGA00400408
7492;809;KAKUMIRO;BUGANGAIZI;BWANSWA;21UGA004004;;21UGA00400402
1383;4912;KAKUMIRO;BUGANGAIZI;NKOOKO;21UGA004004;;21UGA00400411
1916;3593;KAKUMIRO;BUGANGAIZI;KISIITA;21UGA004004;;21UGA00400407
749;4331;KAKUMIRO;BUGANGAIZI;MPASAANA;21UGA004004;;21UGA00400409
3852;3680;KAKUMIRO;BUGANGAIZI;NALWEYO;21UGA004004;;21UGA00400410
1086;4643;KIBAALE;BUYANJA;BUBANGO;21UGA004005;;21UGA00400501
5742;3683;KIBAALE;BUYANJA;KIBAALE TOWN COUNCIL;21UGA004005;;21UGA00400505
2925;5220;KIBAALE;BUYANJA;KASIMBI;21UGA004005;;21UGA00400504
979;4528;KIBAALE;BUYANJA;NYAMARUNDA;21UGA004005;;21UGA00400509
1402;4936;KIBAALE;BUYANJA;KABASEKEDDE;21UGA004005;;21UGA00400503
328;3850;KIBAALE;BUYANJA;MUGARAMA;21UGA004005;;21UGA00400508
756;4336;KIBAALE;BUYANJA;NYAMARWA;21UGA004005;;21UGA00400510
1826;9192;KIBAALE;BUYANJA;BWAMIRAMIRA;21UGA004005;;21UGA00400502
7448;5342;KIBAALE;BUYANJA;KYEBANDO;21UGA004005;;21UGA00400506
372;3912;KIBAALE;BUYANJA;MATALE;21UGA004005;;21UGA00400507
379;3924;KIKUUBE;BUHAGUZI;KYANGWALI;21UGA004006;;21UGA00400605
1633;5142;KIKUUBE;BUHAGUZI;BUHIMBA;21UGA004006;;21UGA00400602
7119;5006;KIKUUBE;BUHAGUZI;BUGAMBE;21UGA004006;;21UGA00400601
80;3599;KIKUUBE;BUHAGUZI;KIZIRANFUMBI;21UGA004006;;21UGA00400604
471;5374;KIKUUBE;BUHAGUZI;KABWOYA;21UGA004006;;21UGA00400603
2964;4662;KIRYANDONGO;KIBANDA;BWEYALE TOWN COUNCIL;21UGA004007;;21UGA00400701
1061;4629;KIRYANDONGO;KIBANDA;KIRYANDONGO REFUGEE SETTLEMENT;21UGA004007;Kiryandongo Refugee Camp;21UGA00400705
1734;5252;KIRYANDONGO;KIBANDA;KIRYANDONGO;21UGA004007;;21UGA00400704
6766;652;KIRYANDONGO;KIBANDA;MASINDI PORT;21UGA004007;Masindi;21UGA00400707
3188;5390;KIRYANDONGO;KIBANDA;MUTUNDA;21UGA004007;;21UGA00400708
3166;5389;KIRYANDONGO;KIBANDA;KIGUMBA;21UGA004007;;21UGA00400702
4664;4456;KIRYANDONGO;KIBANDA;KIRYANDONGO TOWN COUNCIL;21UGA004007;;21UGA00400706
1236;3730;KIRYANDONGO;KIBANDA;KIGUMBA TOWN COUNCIL;21UGA004007;;21UGA00400703
1186;4836;MASINDI;BUJENJE;BWIJANGA;21UGA004008;;21UGA00400802
824;5128;MASINDI;MASINDI MUNICIPALITY;KIGULYA;21UGA004008;Kigulya Division;21UGA00400805
569;4127;MASINDI;BURUULI;MIIRYA;21UGA004008;;21UGA00400807
650;3914;MASINDI;BURUULI;PAKANYI;21UGA004008;;21UGA00400809
981;4530;MASINDI;MASINDI MUNICIPALITY;NYANGAHYA;21UGA004008;Nyangahya Division;21UGA00400808
1386;4914;MASINDI;BUJENJE;BUDONDO;21UGA004008;Budongo;21UGA00400801
1224;4743;MASINDI;MASINDI MUNICIPALITY;KARUJUBU;21UGA004008;Karujubu Division;21UGA00400804
1195;4718;MASINDI;BURUULI;KIMENGO;21UGA004008;;21UGA00400806
544;4926;MASINDI;MASINDI MUNICIPALITY;CENTRAL;21UGA004008;;21UGA00400803
7155;5568;BUGIRI;BUKOOLI;BULESA;21UGA005001;;21UGA00500102
1185;4473;BUGIRI;BUGIRI MUNICIPALITY;EASTERN DIVISION;21UGA005001;;21UGA00500106
6748;5577;BUGIRI;BUKOOLI;BULUGUYI;21UGA005001;;21UGA00500104
718;5603;BUGIRI;BUKOOLI;KAPYANGA;21UGA005001;;21UGA00500108
926;5565;BUGIRI;BUKOOLI;NABUKALU;21UGA005001;;21UGA00500110
247;4466;BUGIRI;BUKOOLI;IWEMBA;21UGA005001;;21UGA00500107
1115;5563;BUGIRI;BUKOOLI;BUWUNGA;21UGA005001;;21UGA00500105
4397;5553;BUGIRI;BUGIRI MUNICIPALITY;WESTERN DIVISION;21UGA005001;;21UGA00500112
7351;5581;BUGIRI;BUKOOLI;MUTERERE;21UGA005001;;21UGA00500109
17;5569;BUGIRI;BUKOOLI;NANKOMA;21UGA005001;;21UGA00500111
5136;5597;BUGIRI;BUKOOLI;BULINDHA;21UGA005001;Bulidha;21UGA00500103
989;5567;BUGIRI;BUKOOLI;BUDHAYA;21UGA005001;;21UGA00500101
242;6054;BUGWERI;BUGWERI;BUYANGA;21UGA005002;;21UGA00500202
4158;6118;BUGWERI;BUGWERI;BUSIEMBATYA;21UGA005002;Busembatia Town Council;21UGA00500201
2973;6063;BUGWERI;BUGWERI;NAMALEMBA;21UGA005002;;21UGA00500206
3107;6049;BUGWERI;BUGWERI;IBULANKU;21UGA005002;;21UGA00500203
1989;6082;BUGWERI;BUGWERI;IGOMBE;21UGA005002;;21UGA00500204
2531;6068;BUGWERI;BUGWERI;MAKUUTU;21UGA005002;;21UGA00500205
7370;6018;BUYENDE;BUDIOPE;BUYENDE;21UGA005003;;21UGA00500302
7350;6028;BUYENDE;BUDIOPE;BUGAYA;21UGA005003;;21UGA00500301
454;6036;BUYENDE;BUDIOPE;KIDERA;21UGA005003;;21UGA00500305
6952;6008;BUYENDE;BUDIOPE;NKONDO;21UGA005003;;21UGA00500306
215;6013;BUYENDE;BUDIOPE;BUYENDE TOWN COUNCIL;21UGA005003;;21UGA00500303
920;6010;BUYENDE;BUDIOPE;KAGULU;21UGA005003;;21UGA00500304
2276;6057;IGANGA;KIGULU;NAKALAMA;21UGA005004;;21UGA00500404
503;6077;IGANGA;KIGULU;NAMBALE;21UGA005004;;21UGA00500406
166;6080;IGANGA;KIGULU;BULAMOGI;21UGA005004;;21UGA00500401
861;6052;IGANGA;IGANGA MUNICIPALITY;CENTRAL;21UGA005004;;21UGA00500402
7176;6115;IGANGA;KIGULU;NAMUNGALWE;21UGA005004;;21UGA00500407
1174;6097;IGANGA;IGANGA MUNICIPALITY;NORTHERN;21UGA005004;;21UGA00500410
849;6073;IGANGA;KIGULU;NABITENDE;21UGA005004;;21UGA00500403
1201;6059;IGANGA;KIGULU;NAWANYINGI;21UGA005004;;21UGA00500409
644;6060;IGANGA;KIGULU;NAKIGO;21UGA005004;;21UGA00500405
1745;6075;IGANGA;KIGULU;NAWANDALA;21UGA005004;;21UGA00500408
1716;6150;JINJA;BUTEMBE;BUSEDDE;21UGA005005;;21UGA00500503
2577;6152;JINJA;KAGOMA;BUTAGAYA;21UGA005005;;21UGA00500504
661;6123;JINJA;KAGOMA;BUWENGE;21UGA005005;;21UGA00500505
336;6141;JINJA;JINJA MUNICIPALITY;CENTRAL DIVISION;21UGA005005;;21UGA00500508
478;6139;JINJA;BUTEMBE;KAKIRA TOWN COUNCIL;21UGA005005;;21UGA00500509
577;6138;JINJA;JINJA MUNICIPALITY;MASESE WALUKUBA DIVISION;21UGA005005;Masese Walukuba;21UGA00500511
58;6131;JINJA;BUTEMBE;MAFUBIRA;21UGA005005;;21UGA00500510
149;6179;JINJA;KAGOMA;BUYENGO;21UGA005005;;21UGA00500507
256;6172;JINJA;BUTEMBE;BUGEMBE TOWN COUNCIL;21UGA005005;;21UGA00500502
593;6161;JINJA;KAGOMA;BUWENGE TOWN COUNCIL;21UGA005005;;21UGA00500506
1317;6126;JINJA;JINJA MUNICIPALITY;MPUMUDDE DIVISION;21UGA005005;;21UGA00500512
1871;6137;JINJA;KAGOMA;BUDONDO;21UGA005005;;21UGA00500501
2234;6181;KALIRO;BULAMOGI;NANSOLOLO;21UGA005006;;21UGA00500611
1878;6201;KALIRO;BULAMOGI;BUMANYA;21UGA005006;;21UGA00500603
1968;6212;KALIRO;BULAMOGI;BUDOMERO;21UGA005006;;21UGA00500601
239;6210;KALIRO;BULAMOGI;NAWAIKOKE;21UGA005006;;21UGA00500612
2164;6184;KALIRO;BULAMOGI;BUYINDA;21UGA005006;;21UGA00500604
5623;6211;KALIRO;BULAMOGI;KALIRO TOWN COUNCIL;21UGA005006;;21UGA00500606
1654;6206;KALIRO;BULAMOGI;KASOKWE;21UGA005006;;21UGA00500607
3843;6196;KALIRO;BULAMOGI;KISINDA;21UGA005006;;21UGA00500608
7358;6185;KALIRO;BULAMOGI;NAMWIWA;21UGA005006;;21UGA00500610
4192;6180;KALIRO;BULAMOGI;NAMUGONGO;21UGA005006;;21UGA00500609
4407;6193;KALIRO;BULAMOGI;GADUMIRE;21UGA005006;;21UGA00500605
1966;6190;KALIRO;BULAMOGI;BUKAMBA;21UGA005006;;21UGA00500602
1204;4;KAMULI;BUGABULA;BUTANSI;21UGA005007;;21UGA00500704
2001;34;KAMULI;KAMULI MUNICIPALITY;SOUTHERN DIVISION;21UGA005007;;21UGA00500713
986;33;KAMULI;BUZAAYA;NAWANYAGO;21UGA005007;;21UGA00500711
822;6;KAMULI;KAMULI MUNICIPALITY;NORTHERN DIVISION;21UGA005007;;21UGA00500712
657;20;KAMULI;BUGABULA;NABWIGULU;21UGA005007;;21UGA00500708
911;40;KAMULI;BUGABULA;BALAWOLI;21UGA005007;;21UGA00500701
6925;60;KAMULI;BUGABULA;NAMWENDWA;21UGA005007;;21UGA00500710
198;36;KAMULI;BUZAAYA;WANKOLE;21UGA005007;;21UGA00500714
7479;26;KAMULI;BUZAAYA;KISOZI;21UGA005007;;21UGA00500705
180;81;KAMULI;BUZAAYA;BUGULUMBYA;21UGA005007;;21UGA00500702
373;22;KAMULI;BUGABULA;NAMASAGALI;21UGA005007;;21UGA00500709
7353;52;KAMULI;BUGABULA;KITAYUNJWA;21UGA005007;;21UGA00500706
298;158;KAMULI;BUGABULA;BULOPA;21UGA005007;;21UGA00500703
6886;27;KAMULI;BUZAAYA;MBULAMUTI;21UGA005007;;21UGA00500707
7274;6332;LUUKA;LUUKA;IKUMBYA;21UGA005008;;21UGA00500804
1739;6345;LUUKA;LUUKA;BULONGO;21UGA005008;;21UGA00500803
54;6357;LUUKA;LUUKA;IRONGO;21UGA005008;;21UGA00500805
184;6352;LUUKA;LUUKA;WAIBUGA;21UGA005008;;21UGA00500808
7356;6336;LUUKA;LUUKA;BUKOOMA;21UGA005008;;21UGA00500802
367;6355;LUUKA;LUUKA;NAWAMPITI;21UGA005008;;21UGA00500807
7;6337;LUUKA;LUUKA;BUKANGA;21UGA005008;;21UGA00500801
585;6366;LUUKA;LUUKA;LUUKA TOWN COUNCIL;21UGA005008;Luuka;21UGA00500806
1946;6710;MAYUGE;BUNYA;MAGAMAGA TOWN COUNCIL;21UGA005009;;21UGA00500910
290;6703;MAYUGE;BUNYA;BUWAAYA;21UGA005009;;21UGA00500905
7125;6691;MAYUGE;BUNYA;WAIRASA;21UGA005009;;21UGA00500914
2045;6670;MAYUGE;BUNYA;IMMANYIRO;21UGA005009;Imanyiro;21UGA00500906
2129;6734;MAYUGE;BUNYA;MAYUGE TOWN COUNCIL;21UGA005009;MAYUGE;21UGA00500912
92;6685;MAYUGE;BUNYA;BUKABOOLI;21UGA005009;;21UGA00500902
1405;6699;MAYUGE;BUNYA;KITYERERA;21UGA005009;;21UGA00500909
1368;6681;MAYUGE;BUNYA;BUKATUBE;21UGA005009;;21UGA00500903
3568;6678;MAYUGE;BUNYA;BUSAKIRA;21UGA005009;;21UGA00500904
7480;6684;MAYUGE;BUNYA;JAGUZI;21UGA005009;;21UGA00500907
429;6729;MAYUGE;BUNYA;MALONGO;21UGA005009;;21UGA00500911
135;6669;MAYUGE;BUNYA;KIGANDALO;21UGA005009;;21UGA00500908
504;6704;MAYUGE;BUNYA;MPUNGWE;21UGA005009;;21UGA00500913
1149;6700;MAYUGE;BUNYA;BAITAMBOGWE;21UGA005009;;21UGA00500901
385;6768;NAMAYINGO;BUKOOLI;MUTUMBA;21UGA005010;;21UGA00501007
521;9503;NAMAYINGO;BUKOOLI;BUSWALE;21UGA005010;;21UGA00501004
2983;6747;NAMAYINGO;BUKOOLI;NAMAYINGO TOWN COUNCIL;21UGA005010;Namayingo;21UGA00501008
2105;6752;NAMAYINGO;BUKOOLI;BUGANA;21UGA005010;Bukana;21UGA00501002
670;9499;NAMAYINGO;BUKOOLI;BANDA;21UGA005010;;21UGA00501001
1147;6761;NAMAYINGO;BUKOOLI;BUHEMBA;21UGA005010;;21UGA00501003
192;6786;NAMAYINGO;BUKOOLI;BUYINJA;21UGA005010;;21UGA00501005
7187;6756;NAMAYINGO;BUKOOLI;LOLWE;21UGA005010;;21UGA00501006
395;6783;NAMAYINGO;BUKOOLI;SIGULU ISLANDS;21UGA005010;Sigulu Island;21UGA00501009
5044;9529;NAMUTUMBA;BUSIKI;KIBALE;21UGA005011;Kibaale;21UGA00501103
1038;9520;NAMUTUMBA;BUSIKI;NANGONDE;21UGA005011;;21UGA00501108
885;6803;NAMUTUMBA;BUSIKI;NAMUTUMBA;21UGA005011;;21UGA00501106
1492;6807;NAMUTUMBA;BUSIKI;NAMUTUMBA TOWN COUNCIL;21UGA005011;;21UGA00501107
615;6823;NAMUTUMBA;BUSIKI;MAGADA;21UGA005011;;21UGA00501104
97;6812;NAMUTUMBA;BUSIKI;BULANGE;21UGA005011;;21UGA00501101
1105;6794;NAMUTUMBA;BUSIKI;NSINZE;21UGA005011;;21UGA00501109
1803;9517;NAMUTUMBA;BUSIKI;NABWEYO;21UGA005011;;21UGA00501105
79;9526;NAMUTUMBA;BUSIKI;IVUKULA;21UGA005011;;21UGA00501102
1655;5489;BUDUDA;MANJIYA;NALWANZA;21UGA006001;;21UGA00600116
424;5520;BUDUDA;MANJIYA;BUKIBOKOLO;21UGA006001;;21UGA00600105
7115;5545;BUDUDA;MANJIYA;BUMASHETI;21UGA006001;;21UGA00600108
1891;5495;BUDUDA;MANJIYA;BUSHIRIBO;21UGA006001;;21UGA00600112
7261;5462;BUDUDA;MANJIYA;BULUCHEKE;21UGA006001;;21UGA00600107
1960;5450;BUDUDA;MANJIYA;NAKATSI;21UGA006001;;21UGA00600115
7249;5453;BUDUDA;MANJIYA;BUDUDA;21UGA006001;;21UGA00600102
1287;5483;BUDUDA;MANJIYA;BUSHINYI;21UGA006001;Bushiyi;21UGA00600111
3339;5471;BUDUDA;MANJIYA;NABWEYA;21UGA006001;;21UGA00600114
331;5490;BUDUDA;MANJIYA;BUDUDA TOWN COUNCIL;21UGA006001;;21UGA00600103
136;5469;BUDUDA;MANJIYA;BUSHIKA;21UGA006001;;21UGA00600110
2203;5501;BUDUDA;MANJIYA;BUMAYOKA;21UGA006001;;21UGA00600109
3;5452;BUDUDA;MANJIYA;BUKALASI;21UGA006001;;21UGA00600104
3657;9781;BUDUDA;MANJIYA;BUBIITA;21UGA006001;;21UGA00600101
449;5546;BUDUDA;MANJIYA;BUKIGAI;21UGA006001;;21UGA00600106
113;5451;BUDUDA;MANJIYA;BUWALI;21UGA006001;;21UGA00600113
3551;5651;BUKWO;KONGASIS;SENENDET;21UGA006002;;21UGA00600210
1429;5622;BUKWO;KONGASIS;CHEPKWASTA;21UGA006002;;21UGA00600203
7390;5606;BUKWO;KONGASIS;KAMET;21UGA006002;;21UGA00600206
2564;5647;BUKWO;KONGASIS;BUKWO;21UGA006002;;21UGA00600201
1897;5662;BUKWO;KONGASIS;CHESOWER;21UGA006002;;21UGA00600204
1137;5613;BUKWO;KONGASIS;SUAM;21UGA006002;;21UGA00600211
226;5649;BUKWO;KONGASIS;KABEI;21UGA006002;;21UGA00600205
2095;5637;BUKWO;KONGASIS;RIWO;21UGA006002;;21UGA00600209
271;5609;BUKWO;KONGASIS;KAPTERERWO;21UGA006002;;21UGA00600207
6933;5674;BUKWO;KONGASIS;TULEL;21UGA006002;;21UGA00600212
179;5655;BUKWO;KONGASIS;KORTEK;21UGA006002;;21UGA00600208
2386;5657;BUKWO;KONGASIS;BUKWO TOWN COUNCIL;21UGA006002;;21UGA00600202
3494;5774;BULAMBULI;BULAMBULI;MUYEMBE;21UGA006003;;21UGA00600315
398;5721;BULAMBULI;BULAMBULI;BULAAGO;21UGA006003;;21UGA00600303
174;5688;BULAMBULI;BULAMBULI;NAMISUNI;21UGA006003;;21UGA00600317
3234;5751;BULAMBULI;BULAMBULI;BULAMBULI TOWN COUNCIL;21UGA006003;;21UGA00600304
316;5746;BULAMBULI;BULAMBULI;BUMUGIBOLE;21UGA006003;;21UGA00600309
1353;5768;BULAMBULI;BULAMBULI;KAMU;21UGA006003;;21UGA00600312
2211;5692;BULAMBULI;BULAMBULI;SIMU;21UGA006003;;21UGA00600318
7481;5716;BULAMBULI;BULAMBULI;BULEGENI TOWN COUNCIL;21UGA006003;;21UGA00600306
7381;5694;BULAMBULI;BULAMBULI;BUGINYANYA;21UGA006003;;21UGA00600301
3306;5776;BULAMBULI;BULAMBULI;BULEGENI;21UGA006003;;21UGA00600305
2172;5764;BULAMBULI;BULAMBULI;SISIYI;21UGA006003;;21UGA00600319
571;5677;BULAMBULI;BULAMBULI;BWIKHONGE;21UGA006003;;21UGA00600311
485;5699;BULAMBULI;BULAMBULI;BUMASOBO;21UGA006003;;21UGA00600308
740;5715;BULAMBULI;BULAMBULI;NABONGO;21UGA006003;Nabbongo;21UGA00600316
7127;5693;BULAMBULI;BULAMBULI;BUKHALU;21UGA006003;;21UGA00600302
489;5733;BULAMBULI;BULAMBULI;BUNAMBUTYE;21UGA006003;;21UGA00600310
6902;5682;BULAMBULI;BULAMBULI;MASIIRA;21UGA006003;;21UGA00600314
1260;5705;BULAMBULI;BULAMBULI;LUSHA;21UGA006003;;21UGA00600313
3043;5758;BULAMBULI;BULAMBULI;BULUGANYA;21UGA006003;;21UGA00600307
1094;93;KAPCHORWA;TINGEY;KAPTANYA;21UGA006004;;21UGA00600409
3156;74;KAPCHORWA;TINGEY;SIPI;21UGA006004;;21UGA00600413
2124;66;KAPCHORWA;TINGEY;KASEREM;21UGA006004;;21UGA00600410
243;89;KAPCHORWA;KAPCHORWA MUNICIPALITY;CENTRAL DIVISION;21UGA006004;;21UGA00600402
7151;155;KAPCHORWA;TINGEY;GAMOGO;21UGA006004;;21UGA00600406
155;118;KAPCHORWA;TINGEY;MUNARYA;21UGA006004;;21UGA00600412
114;67;KAPCHORWA;KAPCHORWA MUNICIPALITY;WESTERN DIVISION;21UGA006004;;21UGA00600414
1665;141;KAPCHORWA;TINGEY;AMUKOL;21UGA006004;;21UGA00600401
1154;108;KAPCHORWA;TINGEY;CHEPTERET;21UGA006004;Chepterech;21UGA00600404
350;148;KAPCHORWA;KAPCHORWA MUNICIPALITY;EASTERN DIVISION;21UGA006004;;21UGA00600405
1577;127;KAPCHORWA;TINGEY;CHEMA;21UGA006004;;21UGA00600403
7335;145;KAPCHORWA;TINGEY;KAWOWO;21UGA006004;;21UGA00600411
378;88;KAPCHORWA;TINGEY;KAPSINDA;21UGA006004;;21UGA00600408
469;139;KAPCHORWA;TINGEY;KABEYWA;21UGA006004;;21UGA00600407
848;6328;KWEEN;KWEEN;BINYINY;21UGA006005;;21UGA00600502
